"disp:0","disp:1","disp:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.022204,0.38827,0,1,1.449,-0.551,0,0
-0.022242,0.38949,0,1,1.452,-0.548,0,0
-0.022281,0.39072,0,1,1.455,-0.545,0,0
-0.02232,0.39195,0,1,1.458,-0.542,0,0
-0.022358,0.39318,0,1,1.461,-0.539,0,0
-0.022397,0.39442,0,1,1.464,-0.536,0,0
-0.022436,0.39565,0,1,1.467,-0.533,0,0
-0.022474,0.39688,0,1,1.47,-0.53,0,0
-0.022513,0.39811,0,1,1.473,-0.527,0,0
-0.022551,0.39935,0,1,1.476,-0.524,0,0
-0.02259,0.40058,0,1,1.479,-0.521,0,0
-0.022628,0.40181,0,1,1.482,-0.518,0,0
-0.022667,0.40305,0,1,1.485,-0.515,0,0
-0.022713,0.40416,0,1,1.488,-0.512,0,0
-0.022753,0.40539,0,1,1.491,-0.509,0,0
-0.022793,0.40661,0,1,1.494,-0.506,0,0
-0.022833,0.40784,0,1,1.497,-0.503,0,0
-0.02286,0.40921,0,1,1.5,-0.5,0,0
nan,nan,nan,0,1.503,-0.497,0,0
nan,nan,nan,0,1.506,-0.494,0,0
nan,nan,nan,0,1.509,-0.491,0,0
nan,nan,nan,0,1.512,-0.488,0,0
nan,nan,nan,0,1.515,-0.485,0,0
nan,nan,nan,0,1.518,-0.482,0,0
nan,nan,nan,0,1.521,-0.479,0,0
nan,nan,nan,0,1.524,-0.476,0,0
nan,nan,nan,0,1.527,-0.473,0,0
nan,nan,nan,0,1.53,-0.47,0,0
nan,nan,nan,0,1.533,-0.467,0,0
-0.02335,0.42373,0,1,1.536,-0.464,0,0
-0.023389,0.42495,0,1,1.539,-0.461,0,0
-0.023429,0.42617,0,1,1.542,-0.458,0,0
-0.023468,0.42739,0,1,1.545,-0.455,0,0
-0.023508,0.42861,0,1,1.548,-0.452,0,0
-0.023547,0.42983,0,1,1.551,-0.449,0,0
-0.023587,0.43105,0,1,1.554,-0.446,0,0
-0.023626,0.43227,0,1,1.557,-0.443,0,0
-0.023666,0.43349,0,1,1.56,-0.44,0,0
-0.023705,0.43471,0,1,1.563,-0.437,0,0
-0.023744,0.43593,0,1,1.566,-0.434,0,0
-0.023784,0.43715,0,1,1.569,-0.431,0,0
-0.023824,0.43838,0,1,1.572,-0.428,0,0
-0.023864,0.4396,0,1,1.575,-0.425,0,0
-0.023904,0.44083,0,1,1.578,-0.422,0,0
-0.023943,0.44205,0,1,1.581,-0.419,0,0
-0.023983,0.44328,0,1,1.584,-0.416,0,0
-0.024023,0.4445,0,1,1.587,-0.413,0,0
-0.024062,0.44572,0,1,1.59,-0.41,0,0
-0.024102,0.44695,0,1,1.593,-0.407,0,0
-0.024141,0.44817,0,1,1.596,-0.404,0,0
-0.02418,0.44939,0,1,1.599,-0.401,0,0
-0.02422,0.45062,0,1,1.602,-0.398,0,0
-0.024259,0.45184,0,1,1.605,-0.395,0,0
-0.024298,0.45306,0,1,1.608,-0.392,0,0
-0.024337,0.45428,0,1,1.611,-0.389,0,0
-0.024376,0.45551,0,1,1.614,-0.386,0,0
-0.024415,0.45673,0,1,1.617,-0.383,0,0
-0.024454,0.45795,0,1,1.62,-0.38,0,0
-0.024493,0.45917,0,1,1.623,-0.377,0,0
-0.024532,0.46039,0,1,1.626,-0.374,0,0
-0.02457,0.46161,0,1,1.629,-0.371,0,0
-0.024609,0.46283,0,1,1.632,-0.368,0,0
-0.024648,0.46405,0,1,1.635,-0.365,0,0
-0.024686,0.46527,0,1,1.638,-0.362,0,0
-0.024725,0.46649,0,1,1.641,-0.359,0,0
-0.024763,0.46771,0,1,1.644,-0.356,0,0
-0.024801,0.46893,0,1,1.647,-0.353,0,0
-0.02484,0.47015,0,1,1.65,-0.35,0,0
-0.024877,0.47138,0,1,1.653,-0.347,0,0
-0.024915,0.4726,0,1,1.656,-0.344,0,0
-0.024952,0.47383,0,1,1.659,-0.341,0,0
-0.02499,0.47505,0,1,1.662,-0.338,0,0
-0.025027,0.47628,0,1,1.665,-0.335,0,0
-0.025064,0.4775,0,1,1.668,-0.332,0,0
-0.025101,0.47873,0,1,1.671,-0.329,0,0
-0.025138,0.47995,0,1,1.674,-0.326,0,0
-0.025175,0.48118,0,1,1.677,-0.323,0,0
-0.025212,0.4824,0,1,1.68,-0.32,0,0
-0.025249,0.48363,0,1,1.683,-0.317,0,0
-0.025286,0.48485,0,1,1.686,-0.314,0,0
-0.025322,0.48607,0,1,1.689,-0.311,0,0
-0.025359,0.4873,0,1,1.692,-0.308,0,0
-0.025395,0.48852,0,1,1.695,-0.305,0,0
-0.025432,0.48974,0,1,1.698,-0.302,0,0
-0.025468,0.49097,0,1,1.701,-0.299,0,0
-0.025504,0.49219,0,1,1.704,-0.296,0,0
-0.025541,0.49341,0,1,1.707,-0.293,0,0
-0.025577,0.49464,0,1,1.71,-0.29,0,0
-0.025613,0.49586,0,1,1.713,-0.287,0,0
-0.025649,0.49708,0,1,1.716,-0.284,0,0
-0.025684,0.4983,0,1,1.719,-0.281,0,0
-0.02572,0.49952,0,1,1.722,-0.278,0,0
-0.025756,0.50074,0,1,1.725,-0.275,0,0
-0.025791,0.50197,0,1,1.728,-0.272,0,0
-0.025827,0.50319,0,1,1.731,-0.269,0,0
-0.025862,0.50441,0,1,1.734,-0.266,0,0
-0.025898,0.50563,0,1,1.737,-0.263,0,0
-0.025932,0.50685,0,1,1.74,-0.26,0,0
-0.025967,0.50808,0,1,1.743,-0.257,0,0
-0.026002,0.5093,0,1,1.746,-0.254,0,0
-0.026036,0.51053,0,1,1.749,-0.251,0,0
-0.026071,0.51175,0,1,1.752,-0.248,0,0
-0.026105,0.51297,0,1,1.755,-0.245,0,0
-0.02614,0.5142,0,1,1.758,-0.242,0,0
-0.026174,0.51542,0,1,1.761,-0.239,0,0
-0.026208,0.51664,0,1,1.764,-0.236,0,0
-0.026242,0.51787,0,1,1.767,-0.233,0,0
-0.026277,0.51909,0,1,1.77,-0.23,0,0
-0.026311,0.52031,0,1,1.773,-0.227,0,0
-0.026345,0.52153,0,1,1.776,-0.224,0,0
-0.026379,0.52275,0,1,1.779,-0.221,0,0
-0.026413,0.52398,0,1,1.782,-0.218,0,0
-0.026446,0.5252,0,1,1.785,-0.215,0,0
-0.02648,0.52642,0,1,1.788,-0.212,0,0
-0.026514,0.52764,0,1,1.791,-0.209,0,0
-0.026548,0.52886,0,1,1.794,-0.206,0,0
-0.026581,0.53008,0,1,1.797,-0.203,0,0
-0.026615,0.5313,0,1,1.8,-0.2,0,0
-0.026648,0.53252,0,1,1.803,-0.197,0,0
-0.026682,0.53374,0,1,1.806,-0.194,0,0
-0.026715,0.53496,0,1,1.809,-0.191,0,0
-0.026748,0.53618,0,1,1.812,-0.188,0,0
-0.026782,0.5374,0,1,1.815,-0.185,0,0
-0.026815,0.53862,0,1,1.818,-0.182,0,0
-0.026848,0.53984,0,1,1.821,-0.179,0,0
-0.026881,0.54105,0,1,1.824,-0.176,0,0
-0.026914,0.54227,0,1,1.827,-0.173,0,0
-0.026947,0.54349,0,1,1.83,-0.17,0,0
-0.02698,0.54471,0,1,1.833,-0.167,0,0
-0.027012,0.54593,0,1,1.836,-0.164,0,0
-0.027045,0.54715,0,1,1.839,-0.161,0,0
-0.027078,0.54837,0,1,1.842,-0.158,0,0
-0.02711,0.54959,0,1,1.845,-0.155,0,0
-0.027143,0.55081,0,1,1.848,-0.152,0,0
-0.027175,0.55202,0,1,1.851,-0.149,0,0
-0.027208,0.55324,0,1,1.854,-0.146,0,0
-0.02724,0.55446,0,1,1.857,-0.143,0,0
-0.027272,0.55568,0,1,1.86,-0.14,0,0
-0.027305,0.55689,0,1,1.863,-0.137,0,0
-0.027337,0.55811,0,1,1.866,-0.134,0,0
-0.027369,0.55933,0,1,1.869,-0.131,0,0
-0.027401,0.56054,0,1,1.872,-0.128,0,0
-0.027434,0.56176,0,1,1.875,-0.125,0,0
-0.027466,0.56297,0,1,1.878,-0.122,0,0
-0.027498,0.56419,0,1,1.881,-0.119,0,0
-0.02753,0.5654,0,1,1.884,-0.116,0,0
-0.027562,0.56662,0,1,1.887,-0.113,0,0
-0.027594,0.56783,0,1,1.89,-0.11,0,0
-0.027626,0.56905,0,1,1.893,-0.107,0,0
-0.027657,0.57026,0,1,1.896,-0.104,0,0
-0.027689,0.57148,0,1,1.899,-0.101,0,0
-0.027721,0.57269,0,1,1.902,-0.098,0,0
-0.027753,0.57391,0,1,1.905,-0.095,0,0
-0.027784,0.57512,0,1,1.908,-0.092,0,0
-0.027816,0.57633,0,1,1.911,-0.089,0,0
-0.027847,0.57755,0,1,1.914,-0.086,0,0
-0.027879,0.57876,0,1,1.917,-0.083,0,0
-0.02791,0.57997,0,1,1.92,-0.08,0,0
-0.027941,0.58118,0,1,1.923,-0.077,0,0
-0.027972,0.5824,0,1,1.926,-0.074,0,0
-0.028003,0.58361,0,1,1.929,-0.071,0,0
-0.028034,0.58482,0,1,1.932,-0.068,0,0
-0.028065,0.58603,0,1,1.935,-0.065,0,0
-0.028095,0.58725,0,1,1.938,-0.062,0,0
-0.028126,0.58846,0,1,1.941,-0.059,0,0
-0.028157,0.58967,0,1,1.944,-0.056,0,0
-0.028188,0.59088,0,1,1.947,-0.053,0,0
-0.028218,0.59209,0,1,1.95,-0.05,0,0
-0.028249,0.5933,0,1,1.953,-0.047,0,0
-0.02828,0.59451,0,1,1.956,-0.044,0,0
-0.02831,0.59573,0,1,1.959,-0.041,0,0
-0.028341,0.59694,0,1,1.962,-0.038,0,0
-0.028371,0.59815,0,1,1.965,-0.035,0,0
-0.028401,0.59936,0,1,1.968,-0.032,0,0
-0.028432,0.60057,0,1,1.971,-0.029,0,0
-0.028462,0.60178,0,1,1.974,-0.026,0,0
-0.028492,0.60298,0,1,1.977,-0.023,0,0
-0.028522,0.60419,0,1,1.98,-0.02,0,0
-0.028553,0.6054,0,1,1.983,-0.017,0,0
-0.028583,0.60661,0,1,1.986,-0.014,0,0
-0.028613,0.60782,0,1,1.989,-0.011,0,0
-0.028643,0.60903,0,1,1.992,-0.008,0,0
-0.028673,0.61024,0,1,1.995,-0.005,0,0
-0.028702,0.61144,0,1,1.998,-0.002,0,0
-0.028732,0.61265,0,1,2.001,0.001,0,0
-0.028761,0.61386,0,1,2.004,0.004,0,0
-0.02879,0.61507,0,1,2.007,0.007,0,0
-0.028819,0.61628,0,1,2.01,0.01,0,0
-0.028847,0.61749,0,1,2.013,0.013,0,0
-0.028876,0.61869,0,1,2.016,0.016,0,0
-0.028905,0.6199,0,1,2.019,0.019,0,0
-0.028933,0.62111,0,1,2.022,0.022,0,0
-0.028962,0.62232,0,1,2.025,0.025,0,0
-0.02899,0.62352,0,1,2.028,0.028,0,0
-0.029019,0.62473,0,1,2.031,0.031,0,0
-0.029047,0.62594,0,1,2.034,0.034,0,0
-0.029075,0.62714,0,1,2.037,0.037,0,0
-0.029103,0.62835,0,1,2.04,0.04,0,0
-0.029132,0.62956,0,1,2.043,0.043,0,0
-0.02916,0.63076,0,1,2.046,0.046,0,0
-0.029188,0.63197,0,1,2.049,0.049,0,0
-0.029216,0.63317,0,1,2.052,0.052,0,0
-0.029244,0.63438,0,1,2.055,0.055,0,0
-0.029272,0.63559,0,1,2.058,0.058,0,0
-0.0293,0.63679,0,1,2.061,0.061,0,0
-0.029328,0.638,0,1,2.064,0.064,0,0
-0.029356,0.6392,0,1,2.067,0.067,0,0
-0.029383,0.64041,0,1,2.07,0.07,0,0
-0.029411,0.64161,0,1,2.073,0.073,0,0
-0.029439,0.64282,0,1,2.076,0.076,0,0
-0.029466,0.64402,0,1,2.079,0.079,0,0
-0.029494,0.64522,0,1,2.082,0.082,0,0
-0.029521,0.64643,0,1,2.085,0.085,0,0
-0.029549,0.64763,0,1,2.088,0.088,0,0
-0.029575,0.64884,0,1,2.091,0.091,0,0
-0.029602,0.65004,0,1,2.094,0.094,0,0
-0.029628,0.65124,0,1,2.097,0.097,0,0
-0.029654,0.65245,0,1,2.1,0.1,0,0
-0.029681,0.65365,0,1,2.103,0.103,0,0
-0.029707,0.65485,0,1,2.106,0.106,0,0
-0.029733,0.65605,0,1,2.109,0.109,0,0
-0.029759,0.65726,0,1,2.112,0.112,0,0
-0.029785,0.65846,0,1,2.115,0.115,0,0
-0.029811,0.65966,0,1,2.118,0.118,0,0
-0.029838,0.66086,0,1,2.121,0.121,0,0
-0.029864,0.66207,0,1,2.124,0.124,0,0
-0.029889,0.66327,0,1,2.127,0.127,0,0
-0.029915,0.66447,0,1,2.13,0.13,0,0
-0.029941,0.66567,0,1,2.133,0.133,0,0
-0.029967,0.66687,0,1,2.136,0.136,0,0
-0.029993,0.66807,0,1,2.139,0.139,0,0
-0.030019,0.66927,0,1,2.142,0.142,0,0
-0.030044,0.67047,0,1,2.145,0.145,0,0
-0.03007,0.67168,0,1,2.148,0.148,0,0
-0.030096,0.67288,0,1,2.151,0.151,0,0
-0.030121,0.67408,0,1,2.154,0.154,0,0
-0.030147,0.67528,0,1,2.157,0.157,0,0
-0.030172,0.67648,0,1,2.16,0.16,0,0
-0.030198,0.67768,0,1,2.163,0.163,0,0
-0.030223,0.67887,0,1,2.166,0.166,0,0
-0.030249,0.68007,0,1,2.169,0.169,0,0
-0.030274,0.68127,0,1,2.172,0.172,0,0
-0.0303,0.68247,0,1,2.175,0.175,0,0
-0.030324,0.68367,0,1,2.178,0.178,0,0
-0.030349,0.68487,0,1,2.181,0.181,0,0
-0.030373,0.68607,0,1,2.184,0.184,0,0
-0.030398,0.68726,0,1,2.187,0.187,0,0
-0.030422,0.68846,0,1,2.19,0.19,0,0
-0.030447,0.68966,0,1,2.193,0.193,0,0
-0.030471,0.69085,0,1,2.196,0.196,0,0
-0.030495,0.69205,0,1,2.199,0.199,0,0
-0.03052,0.69324,0,1,2.202,0.202,0,0
-0.030544,0.69444,0,1,2.205,0.205,0,0
-0.030568,0.69564,0,1,2.208,0.208,0,0
-0.030592,0.69683,0,1,2.211,0.211,0,0
-0.030616,0.69803,0,1,2.214,0.214,0,0
-0.030641,0.69922,0,1,2.217,0.217,0,0
-0.030665,0.70042,0,1,2.22,0.22,0,0
-0.030689,0.70161,0,1,2.223,0.223,0,0
-0.030713,0.70281,0,1,2.226,0.226,0,0
-0.030737,0.704,0,1,2.229,0.229,0,0
-0.030761,0.7052,0,1,2.232,0.232,0,0
-0.030785,0.70639,0,1,2.235,0.235,0,0
-0.030809,0.70758,0,1,2.238,0.238,0,0
-0.030833,0.70878,0,1,2.241,0.241,0,0
-0.030857,0.70997,0,1,2.244,0.244,0,0
-0.030881,0.71116,0,1,2.247,0.247,0,0
-0.030905,0.71236,0,1,2.25,0.25,0,0
-0.030928,0.71355,0,1,2.253,0.253,0,0
-0.030952,0.71474,0,1,2.256,0.256,0,0
-0.030976,0.71593,0,1,2.259,0.259,0,0
-0.031,0.71713,0,1,2.262,0.262,0,0
-0.031023,0.71832,0,1,2.265,0.265,0,0
-0.031046,0.71951,0,1,2.268,0.268,0,0
-0.031069,0.7207,0,1,2.271,0.271,0,0
-0.031092,0.72189,0,1,2.274,0.274,0,0
-0.031115,0.72308,0,1,2.277,0.277,0,0
-0.031138,0.72427,0,1,2.28,0.28,0,0
-0.03116,0.72545,0,1,2.283,0.283,0,0
-0.031183,0.72664,0,1,2.286,0.286,0,0
-0.031206,0.72783,0,1,2.289,0.289,0,0
-0.031229,0.72902,0,1,2.292,0.292,0,0
-0.031252,0.73021,0,1,2.295,0.295,0,0
-0.031274,0.7314,0,1,2.298,0.298,0,0
-0.031297,0.73258,0,1,2.301,0.301,0,0
-0.03132,0.73377,0,1,2.304,0.304,0,0
-0.031342,0.73496,0,1,2.307,0.307,0,0
-0.031365,0.73615,0,1,2.31,0.31,0,0
-0.031388,0.73733,0,1,2.313,0.313,0,0
-0.03141,0.73852,0,1,2.316,0.316,0,0
-0.031433,0.73971,0,1,2.319,0.319,0,0
-0.031455,0.74089,0,1,2.322,0.322,0,0
-0.031478,0.74208,0,1,2.325,0.325,0,0
-0.0315,0.74326,0,1,2.328,0.328,0,0
-0.031523,0.74445,0,1,2.331,0.331,0,0
-0.031545,0.74564,0,1,2.334,0.334,0,0
-0.031568,0.74682,0,1,2.337,0.337,0,0
-0.03159,0.74801,0,1,2.34,0.34,0,0
-0.031613,0.74919,0,1,2.343,0.343,0,0
-0.031635,0.75038,0,1,2.346,0.346,0,0
-0.031657,0.75156,0,1,2.349,0.349,0,0
-0.031679,0.75274,0,1,2.352,0.352,0,0
-0.0317,0.75393,0,1,2.355,0.355,0,0
-0.031722,0.75511,0,1,2.358,0.358,0,0
-0.031743,0.75629,0,1,2.361,0.361,0,0
-0.031764,0.75747,0,1,2.364,0.364,0,0
-0.031786,0.75865,0,1,2.367,0.367,0,0
-0.031807,0.75983,0,1,2.37,0.37,0,0
-0.031828,0.76101,0,1,2.373,0.373,0,0
-0.03185,0.76219,0,1,2.376,0.376,0,0
-0.031871,0.76337,0,1,2.379,0.379,0,0
-0.031892,0.76455,0,1,2.382,0.382,0,0
-0.031914,0.76573,0,1,2.385,0.385,0,0
-0.031935,0.76691,0,1,2.388,0.388,0,0
-0.031956,0.76809,0,1,2.391,0.391,0,0
-0.031977,0.76927,0,1,2.394,0.394,0,0
-0.031998,0.77045,0,1,2.397,0.397,0,0
-0.03202,0.77163,0,1,2.4,0.4,0,0
-0.032041,0.77281,0,1,2.403,0.403,0,0
-0.032062,0.77399,0,1,2.406,0.406,0,0
-0.032083,0.77517,0,1,2.409,0.409,0,0
-0.032104,0.77634,0,1,2.412,0.412,0,0
-0.032125,0.77752,0,1,2.415,0.415,0,0
-0.032146,0.7787,0,1,2.418,0.418,0,0
-0.032167,0.77988,0,1,2.421,0.421,0,0
-0.032188,0.78106,0,1,2.424,0.424,0,0
-0.032209,0.78223,0,1,2.427,0.427,0,0
-0.03223,0.78341,0,1,2.43,0.43,0,0
-0.032251,0.78459,0,1,2.433,0.433,0,0
-0.032272,0.78576,0,1,2.436,0.436,0,0
-0.032292,0.78694,0,1,2.439,0.439,0,0
-0.032312,0.78811,0,1,2.442,0.442,0,0
-0.032332,0.78928,0,1,2.445,0.445,0,0
-0.032352,0.79046,0,1,2.448,0.448,0,0
-0.032372,0.79163,0,1,2.451,0.451,0,0
-0.032392,0.7928,0,1,2.454,0.454,0,0
-0.032412,0.79398,0,1,2.457,0.457,0,0
-0.032432,0.79515,0,1,2.46,0.46,0,0
-0.032453,0.79632,0,1,2.463,0.463,0,0
-0.032473,0.79749,0,1,2.466,0.466,0,0
-0.032493,0.79867,0,1,2.469,0.469,0,0
-0.032513,0.79984,0,1,2.472,0.472,0,0
-0.032533,0.80101,0,1,2.475,0.475,0,0
-0.032553,0.80218,0,1,2.478,0.478,0,0
-0.032573,0.80335,0,1,2.481,0.481,0,0
-0.032593,0.80452,0,1,2.484,0.484,0,0
-0.032613,0.80569,0,1,2.487,0.487,0,0
-0.032633,0.80686,0,1,2.49,0.49,0,0
-0.032653,0.80803,0,1,2.493,0.493,0,0
-0.032673,0.80921,0,1,2.496,0.496,0,0
-0.032693,0.81038,0,1,2.499,0.499,0,0
-0.032713,0.81155,0,1,2.502,0.502,0,0
-0.032733,0.81272,0,1,2.505,0.505,0,0
-0.032753,0.81388,0,1,2.508,0.508,0,0
-0.032773,0.81505,0,1,2.511,0.511,0,0
-0.032793,0.81622,0,1,2.514,0.514,0,0
-0.032812,0.81739,0,1,2.517,0.517,0,0
-0.032831,0.81856,0,1,2.52,0.52,0,0
-0.032851,0.81972,0,1,2.523,0.523,0,0
-0.03287,0.82089,0,1,2.526,0.526,0,0
-0.032889,0.82205,0,1,2.529,0.529,0,0
-0.032908,0.82322,0,1,2.532,0.532,0,0
-0.032927,0.82438,0,1,2.535,0.535,0,0
-0.032947,0.82554,0,1,2.538,0.538,0,0
-0.032966,0.82671,0,1,2.541,0.541,0,0
-0.032985,0.82787,0,1,2.544,0.544,0,0
-0.033004,0.82903,0,1,2.547,0.547,0,0
-0.033023,0.8302,0,1,2.55,0.55,0,0
-0.033043,0.83136,0,1,2.553,0.553,0,0
-0.033062,0.83252,0,1,2.556,0.556,0,0
-0.033081,0.83369,0,1,2.559,0.559,0,0
-0.0331,0.83485,0,1,2.562,0.562,0,0
-0.03312,0.83601,0,1,2.565,0.565,0,0
-0.033139,0.83717,0,1,2.568,0.568,0,0
-0.033158,0.83833,0,1,2.571,0.571,0,0
-0.033177,0.8395,0,1,2.574,0.574,0,0
-0.033197,0.84066,0,1,2.577,0.577,0,0
-0.033216,0.84182,0,1,2.58,0.58,0,0
-0.033235,0.84298,0,1,2.583,0.583,0,0
-0.033254,0.84414,0,1,2.586,0.586,0,0
-0.033274,0.8453,0,1,2.589,0.589,0,0
-0.033293,0.84646,0,1,2.592,0.592,0,0
-0.033312,0.84762,0,1,2.595,0.595,0,0
-0.033331,0.84878,0,1,2.598,0.598,0,0
-0.033349,0.84993,0,1,2.601,0.601,0,0
-0.033368,0.85109,0,1,2.604,0.604,0,0
-0.033386,0.85224,0,1,2.607,0.607,0,0
-0.033405,0.8534,0,1,2.61,0.61,0,0
-0.033423,0.85455,0,1,2.613,0.613,0,0
-0.033442,0.85571,0,1,2.616,0.616,0,0
-0.03346,0.85686,0,1,2.619,0.619,0,0
-0.033479,0.85801,0,1,2.622,0.622,0,0
-0.033498,0.85917,0,1,2.625,0.625,0,0
-0.033516,0.86032,0,1,2.628,0.628,0,0
-0.033535,0.86147,0,1,2.631,0.631,0,0
-0.033554,0.86263,0,1,2.634,0.634,0,0
-0.033572,0.86378,0,1,2.637,0.637,0,0
-0.033591,0.86493,0,1,2.64,0.64,0,0
-0.033609,0.86608,0,1,2.643,0.643,0,0
-0.033628,0.86723,0,1,2.646,0.646,0,0
-0.033647,0.86839,0,1,2.649,0.649,0,0
-0.033665,0.86954,0,1,2.652,0.652,0,0
-0.033684,0.87069,0,1,2.655,0.655,0,0
-0.033703,0.87184,0,1,2.658,0.658,0,0
-0.033722,0.87299,0,1,2.661,0.661,0,0
-0.03374,0.87414,0,1,2.664,0.664,0,0
-0.033759,0.87529,0,1,2.667,0.667,0,0
-0.033778,0.87644,0,1,2.67,0.67,0,0
-0.033796,0.87759,0,1,2.673,0.673,0,0
-0.033814,0.87873,0,1,2.676,0.676,0,0
-0.033831,0.87987,0,1,2.679,0.679,0,0
-0.033849,0.88102,0,1,2.682,0.682,0,0
-0.033867,0.88216,0,1,2.685,0.685,0,0
-0.033885,0.88331,0,1,2.688,0.688,0,0
-0.033903,0.88445,0,1,2.691,0.691,0,0
-0.033921,0.88559,0,1,2.694,0.694,0,0
-0.03394,0.88673,0,1,2.697,0.697,0,0
-0.033958,0.88788,0,1,2.7,0.7,0,0
-0.033976,0.88902,0,1,2.703,0.703,0,0
-0.033994,0.89016,0,1,2.706,0.706,0,0
-0.034012,0.8913,0,1,2.709,0.709,0,0
-0.03403,0.89245,0,1,2.712,0.712,0,0
-0.034048,0.89359,0,1,2.715,0.715,0,0
-0.034066,0.89473,0,1,2.718,0.718,0,0
-0.034084,0.89587,0,1,2.721,0.721,0,0
-0.034103,0.89701,0,1,2.724,0.724,0,0
-0.034121,0.89815,0,1,2.727,0.727,0,0
-0.034139,0.89929,0,1,2.73,0.73,0,0
-0.034157,0.90043,0,1,2.733,0.733,0,0
-0.034176,0.90157,0,1,2.736,0.736,0,0
-0.034194,0.90271,0,1,2.739,0.739,0,0
-0.034211,0.90384,0,1,2.742,0.742,0,0
-0.034229,0.90498,0,1,2.745,0.745,0,0
-0.034246,0.90611,0,1,2.748,0.748,0,0
-0.034264,0.90725,0,1,2.751,0.751,0,0
-0.034282,0.90838,0,1,2.754,0.754,0,0
-0.034299,0.90951,0,1,2.757,0.757,0,0
-0.034317,0.91064,0,1,2.76,0.76,0,0
-0.034334,0.91178,0,1,2.763,0.763,0,0
-0.034352,0.91291,0,1,2.766,0.766,0,0
-0.03437,0.91404,0,1,2.769,0.769,0,0
-0.034387,0.91517,0,1,2.772,0.772,0,0
-0.034405,0.9163,0,1,2.775,0.775,0,0
-0.034423,0.91743,0,1,2.778,0.778,0,0
-0.034441,0.91856,0,1,2.781,0.781,0,0
-0.034458,0.9197,0,1,2.784,0.784,0,0
-0.034476,0.92083,0,1,2.787,0.787,0,0
-0.034494,0.92196,0,1,2.79,0.79,0,0
-0.034512,0.92309,0,1,2.793,0.793,0,0
-0.03453,0.92422,0,1,2.796,0.796,0,0
-0.034548,0.92534,0,1,2.799,0.799,0,0
-0.034566,0.92647,0,1,2.802,0.802,0,0
-0.034583,0.9276,0,1,2.805,0.805,0,0
-0.034601,0.92872,0,1,2.808,0.808,0,0
-0.034618,0.92984,0,1,2.811,0.811,0,0
-0.034635,0.93097,0,1,2.814,0.814,0,0
-0.034653,0.93209,0,1,2.817,0.817,0,0
-0.03467,0.93321,0,1,2.82,0.82,0,0
-0.034687,0.93433,0,1,2.823,0.823,0,0
-0.034705,0.93545,0,1,2.826,0.826,0,0
-0.034722,0.93657,0,1,2.829,0.829,0,0
-0.03474,0.93769,0,1,2.832,0.832,0,0
-0.034757,0.93881,0,1,2.835,0.835,0,0
-0.034775,0.93993,0,1,2.838,0.838,0,0
-0.034792,0.94105,0,1,2.841,0.841,0,0
-0.03481,0.94217,0,1,2.844,0.844,0,0
-0.034828,0.94329,0,1,2.847,0.847,0,0
-0.034845,0.94441,0,1,2.85,0.85,0,0
-0.034863,0.94553,0,1,2.853,0.853,0,0
-0.034881,0.94664,0,1,2.856,0.856,0,0
-0.034899,0.94776,0,1,2.859,0.859,0,0
-0.034916,0.94887,0,1,2.862,0.862,0,0
-0.034933,0.94998,0,1,2.865,0.865,0,0
-0.03495,0.95109,0,1,2.868,0.868,0,0
-0.034967,0.9522,0,1,2.871,0.871,0,0
-0.034985,0.95331,0,1,2.874,0.874,0,0
-0.035002,0.95442,0,1,2.877,0.877,0,0
-0.035019,0.95552,0,1,2.88,0.88,0,0
-0.035036,0.95663,0,1,2.883,0.883,0,0
-0.035054,0.95773,0,1,2.886,0.886,0,0
-0.035071,0.95884,0,1,2.889,0.889,0,0
-0.035089,0.95994,0,1,2.892,0.892,0,0
-0.035106,0.96105,0,1,2.895,0.895,0,0
-0.035124,0.96215,0,1,2.898,0.898,0,0
-0.035141,0.96326,0,1,2.901,0.901,0,0
-0.035159,0.96436,0,1,2.904,0.904,0,0
-0.035177,0.96546,0,1,2.907,0.907,0,0
-0.035194,0.96656,0,1,2.91,0.91,0,0
-0.035211,0.96765,0,1,2.913,0.913,0,0
-0.035228,0.96874,0,1,2.916,0.916,0,0
-0.035245,0.96984,0,1,2.919,0.919,0,0
-0.035262,0.97093,0,1,2.922,0.922,0,0
-0.035279,0.97202,0,1,2.925,0.925,0,0
-0.035296,0.9731,0,1,2.928,0.928,0,0
-0.035314,0.97419,0,1,2.931,0.931,0,0
-0.035331,0.97528,0,1,2.934,0.934,0,0
-0.035348,0.97637,0,1,2.937,0.937,0,0
-0.035366,0.97745,0,1,2.94,0.94,0,0
-0.035383,0.97854,0,1,2.943,0.943,0,0
-0.035401,0.97962,0,1,2.946,0.946,0,0
-0.035419,0.9807,0,1,2.949,0.949,0,0
-0.035435,0.98178,0,1,2.952,0.952,0,0
-0.035452,0.98286,0,1,2.955,0.955,0,0
-0.035469,0.98393,0,1,2.958,0.958,0,0
-0.035486,0.98501,0,1,2.961,0.961,0,0
-0.035503,0.98608,0,1,2.964,0.964,0,0
-0.03552,0.98715,0,1,2.967,0.967,0,0
-0.035538,0.98822,0,1,2.97,0.97,0,0
-0.035556,0.98929,0,1,2.973,0.973,0,0
-0.035574,0.99035,0,1,2.976,0.976,0,0
-0.03559,0.99142,0,1,2.979,0.979,0,0
